gene,DE_score
ENSG00000164326,2.5692078230914
ENSG00000226049,2.568007825695425
ENSG00000001626,2.5680054277299704
ENSG00000259392,2.5678970387189057
ENSG00000080573,2.5677008963368926
ENSG00000077152,2.56715297143607
ENSG00000185414,2.5669638041886294
ENSG00000162618,2.566318619802255
ENSG00000132463,2.565701719175905
ENSG00000112715,2.564889094186648
ENSG00000124688,2.5629976418568776
ENSG00000131475,2.5611435847115325
ENSG00000119973,2.5606232049425244
ENSG00000149591,2.559206358638879
ENSG00000273416,2.5579215208686086
ENSG00000237767,2.5569387642592796
ENSG00000248510,2.5557203637768033
ENSG00000163993,2.555552462975608
ENSG00000122786,2.555103928068692
ENSG00000170477,2.5546481349115813
ENSG00000227338,2.5546106538173485
ENSG00000242372,2.5506248600670194
ENSG00000154864,2.549778272889474
ENSG00000063046,2.5475365991139745
ENSG00000111199,2.546623662420197
ENSG00000222448,2.544123842714516
ENSG00000077616,2.5433711809723105
ENSG00000181195,2.542809552041526
ENSG00000178980,2.5423732199299125
ENSG00000183960,2.540570757900848
ENSG00000021852,2.5394382645146814
ENSG00000267629,2.5387105596361668
ENSG00000271615,2.5377409515185727
ENSG00000100577,2.53676719206127
ENSG00000100968,2.5365618691375698
ENSG00000167447,2.5350501700191868
ENSG00000236047,2.534462382493463
ENSG00000111341,2.530108269949941
ENSG00000180914,2.528484164187219
ENSG00000163499,2.5283058046284843
ENSG00000112769,2.528244701125852
ENSG00000142694,2.5280581463831773
ENSG00000182836,2.52767593176301
ENSG00000138823,2.524721282683714
ENSG00000230928,2.523678637190366
ENSG00000267667,2.5236405185821416
ENSG00000156738,2.523430025988953
ENSG00000144407,2.5231622234389457
ENSG00000081760,2.5231451938459646
ENSG00000161980,2.5225627834210465
ENSG00000169905,2.5184920373441635
ENSG00000017483,2.51689395415604
ENSG00000185633,2.5135286636331307
ENSG00000261773,2.512340939064296
ENSG00000170369,2.5110602209896284
ENSG00000285081,2.5104710546110267
ENSG00000279771,2.510018653185811
ENSG00000130377,2.5082715168928176
ENSG00000170633,2.5074541933263172
ENSG00000116991,2.5073133442393765
ENSG00000233968,2.5068781989579856
ENSG00000254575,2.5061806894771346
ENSG00000109133,2.504906432250108
ENSG00000100867,2.504229345955585
ENSG00000164236,2.502520990018562
ENSG00000106333,2.502074721998603
ENSG00000235781,2.5015954216495517
ENSG00000278196,2.5013662588955654
ENSG00000132604,2.499464879473465
ENSG00000106049,2.498562636121026
ENSG00000183722,2.4983143349030414
ENSG00000240889,2.496673792728148
ENSG00000109113,2.4962079126350667
ENSG00000213759,2.4949334876475175
ENSG00000147588,2.4931395161456336
ENSG00000112164,2.493135708420762
ENSG00000131378,2.492833921261643
ENSG00000258490,2.4913015540791843
ENSG00000138119,2.489864344900321
ENSG00000255670,2.489476748552869
ENSG00000226965,2.4870271499554097
ENSG00000242551,2.4864950254623115
ENSG00000144619,2.4864088129321225
ENSG00000172197,2.4862669286731767
ENSG00000282961,2.4835794918999525
ENSG00000135069,2.48125344641032
ENSG00000155868,2.481109774541397
ENSG00000198796,2.4809992340021623
ENSG00000160963,2.4799296206137322
ENSG00000279628,2.478795847249128
ENSG00000091972,2.478492573266142
ENSG00000205643,2.478424732910843
ENSG00000258135,2.4773197476353452
ENSG00000128917,2.4770059800583435
ENSG00000242931,2.4763666238484188
ENSG00000229278,2.475083449333695
ENSG00000258649,2.47468714206871
ENSG00000266412,2.4744976994283476
